Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				A Hospital Odyssey			03/12/2013 14:47	AutoSync	13/12/2013 12:00	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Leonora Carrington>Gwyneth Lewis	2010		Cover image depicts a painting titled Took My Way Down, Like a Messenger, to the Deep, by Leonora Carrington		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	9020 K	JPEG	BXB821-LEWHOS-01.jpg				2755	300		%G																														459			A Hospital Odyssey>Gwyneth Lewis			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LEWHOS-01.jpg			BXB821-LEWHOS-01				e:\assets\BloodAxe\BLOODA~2\BXA3C7~1.JPG	256	Front cover of A Hospital Odyssey	Image	300	assets$				1842		
JPEG				Lee Valley Poems			03/12/2013 14:47	AutoSync	16/12/2013 09:53	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Yang Lian>Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Johnny London	2009		Cover image depicts a photograph titled Misty Morning, Walthamstow Marshes, by Johnny London		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7361 K	JPEG	BXB821-LIALEE-01.jpg				2722	300		%G																														460			Yang Lian>Lee Valley Poems			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LIALEE-01.jpg			BXB821-LIALEE-01				e:\assets\BloodAxe\BLOODA~2\BX9DA8~1.JPG	256	Front cover of Lee Valley Poems	Image	300	assets$				1818		
JPEG				Third Wish Wasted			03/12/2013 14:48	AutoSync	13/12/2013 12:01	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Steven Kazlowski>Roddy Lumsden	2009		Cover image depicts a photograph of an arctic fox jumping above snow, by Steven Kazlowski		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5773 K	JPEG	BXB821-LUMTHI-01.jpg				2540	300		%G																														461			Roddy Lumsden>Third Wish Wasted			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LUMTHI-01.jpg			BXB821-LUMTHI-01				e:\assets\BloodAxe\BLOODA~2\BX93C3~1.JPG	256	Front cover of Third Wish Wasted	Image	300	assets$				1609		
JPEG				Perfect Blue			03/12/2013 14:48	AutoSync	06/01/2014 16:40	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Jack Spencer>Kona Macphee>Cover design by Neil Astley and Pamela Robertson-Pearce	2010		Cover image depicts a photograph titled Blue Cola, by Jack Spencer		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5894 K	JPEG	BXB821-MAGPER-01.jpg				2535	300		%G																														462			Kona Macphee>Perfect Blue			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MAGPER-01.jpg			BXB821-MAGPER-01				e:\assets\BloodAxe\BLOODA~2\BX978C~1.JPG	256	Front cover of Perfect Blue	Image	300	assets$				1618		
JPEG				The Shadow of Sirius			03/12/2013 14:48	AutoSync	16/12/2013 09:54	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Janet Malcolm>W S Merwin	2009		Cover image depicts depicts a photograph of a green leaf covered in holes, by Janet Malcolm		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5841 K	JPEG	BXB821-MERSHA-01.jpg				2668	300		%G																														463			The Shadow of Sirius>W S Merwin			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MERSHA-01.jpg			BXB821-MERSHA-01				e:\assets\BloodAxe\BLOODA~2\BX9AEF~1.JPG	256	Front cover of The Shadow of Sirius	Image	300	assets$				1784		
JPEG				Prague with Fingers of Rain			03/12/2013 14:48	AutoSync	13/12/2013 12:04	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Roberston-Pearce>Cover image by Zazie>Translated by Ivan Klima	2009		Cover image depicts an art work titled Big Brother, by Zazie		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6578 K	JPEG	BXB821-NEZPRA-01.jpg				2516	300		%G																														464			Ivan Klima>Pragues with Finger of Rain			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-NEZPRA-01.jpg			BXB821-NEZPRA-01				e:\assets\BloodAxe\BLOODA~2\BXA7A6~1.JPG	256	Front cover of Prague with Fingers of Rain	Image	300	assets$				1626		
JPEG				Picasso, I Want My Face Back			03/12/2013 14:48	AutoSync	16/12/2013 09:54	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Pablo Picasso>Grace Nichols	2009		Cover image depicts a painting titled Weeping Woman, by Pablo Picasso		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5981 K	JPEG	BXB821-NICPIC-01.jpg				2528	300		%G																														465			Grace Nichols>Picasso, I Want My Face Back			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-NICPIC-01.jpg			BXB821-NICPIC-01				e:\assets\BloodAxe\BLOODA~2\BX9D22~1.JPG	256	Front cover of Picasso, I Want My Face Back	Image	300	assets$				1614		
JPEG				Cailleach The Hag of Beara			03/12/2013 14:48	AutoSync	16/12/2013 09:54	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Andrew King>Leanne O'Sullivan>Cover design by Neil Astley and Pamela Robertson-Pearce	2009		Cover image depicts a photograph of rocks with the sea and hills in the distance, by Andrew King		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7822 K	JPEG	BXB821-OSUCAI-01.jpg				2530	300		%G																														466			Cailleach The Hag of Beara>Leanne O'Sullivan			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OSUCAI-01.jpg			BXB821-OSUCAI-01				e:\assets\BloodAxe\BLOODA~2\BX91F2~1.JPG	256	Front cover of Cailleach The Hag of Beara	Image	300	assets$				1617		
JPEG				Broken Sleep			03/12/2013 14:48	AutoSync	13/12/2013 12:06	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by U.S National Library of Medicine>Sally Read	2009		Cover image depicts The Hands of Mrs Willhelm Rontgen: the first X-ray Image, 1895, by U.S National Library of Medicine		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6065 K	JPEG	BXB821-REABRO-01.jpg				2535	300		%G																														467			Broken Sleep>Sally Read			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REABRO-01.jpg			BXB821-REABRO-01				e:\assets\BloodAxe\BLOODA~2\BXA53B~1.JPG	256	Front cover of Broken Sleep	Image	300	assets$				1625		
JPEG				The Upshot: New and Selected Poems			03/12/2013 14:48	AutoSync	13/12/2013 12:07	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Anne Rouse>Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Howard Hodgkin	2008		Cover image depicts a painting titled Moonlight, by Howard Hodgkin		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6311 K	JPEG	BXB821-ROUUPS-01.jpg				2538	300		%G																														468			The Upshot: New and Selected Poems>Anne Rouse			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ROUUPS-01.jpg			BXB821-ROUUPS-01				e:\assets\BloodAxe\BLOODA~2\BXA551~1.JPG	256	Front cover of The Upshot: New and Selected Poems	Image	300	assets$				1607		
JPEG				Reading George Szirtes			03/12/2013 14:48	AutoSync	13/12/2013 12:07	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Roberston-Pearce>Cover image by Janos Kunszt>John Sears	2008		Cover image depicts a photograph titled People Collecting Wood on the Danube Ice, Winter 1945, by Janos Kunszt		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5860 K	JPEG	BXB821-SEAREA-01.jpg				2538	300		%G																														469			John Sears>Reading George Szirtes			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SEAREA-01.jpg			BXB821-SEAREA-01				e:\assets\BloodAxe\BLOODA~2\BX99ED~1.JPG	256	Front cover of Reading George Szirtes	Image	300	assets$				1598		
JPEG				Voices in the Distance: Selected Poems			03/12/2013 14:48	AutoSync	13/12/2013 12:16	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Edward Hopper>Cover design by Neil Astley and Pamels Robertson-Pearce>Louis Simpson	2010		Cover image depicts a painting titled Room in New York, by Edward Hopper		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7891 K	JPEG	BXB821-SIMVOI-01.jpg				2742	300		%G																														470			Louis Simpson>Voices in the Distance: Selected Poems			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SIMVOI-01.jpg			BXB821-SIMVOI-01				e:\assets\BloodAxe\BLOODA~2\BXAFFD~1.JPG	256	Front cover of Voices in the Distance: Selected Poems	Image	300	assets$				1820		
JPEG				What Love Comes to			03/12/2013 14:48	AutoSync	13/12/2013 12:11	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Nail Astley and Pamela Robertson-Pearce>Cover image by Sahara Najat Croll>Ruth Stone	2009		Cover image depicts a photograph of the poet Ruth Stone, by Sahara Najat Croll		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7479 K	JPEG	BXB821-STOWHA-01.jpg				2681	300		%G																														471			Ruth Stone>What Love Comes to			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STOWHA-01.jpg			BXB821-STOWHA-01				e:\assets\BloodAxe\BLOODA~2\BX16FF~1.JPG	256	Front cover of What Love Comes to	Image	300	assets$				1765		
JPEG				Where I live			03/12/2013 14:48	AutoSync	13/12/2013 12:17	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Arundhathi Subramaniam>Cover design by Nail Astley and Pamela Robertson-Pearce>Cover image by Selina Trieff	2009		Cover image depicts a painting titled Three Dancers and Goat, by Selina Trieff		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6528 K	JPEG	BXB821-SUBWHE-01.jpg				2519	300		%G																														472			Arundhathi Subramaniam>Where I Live			03/12/2013 15:09																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SUBWHE-01.jpg			BXB821-SUBWHE-01				e:\assets\BloodAxe\BLOODA~2\BX9E72~1.JPG	256	Front cover of Where I live	Image	300	assets$				1622		
JPEG				Tell Me Lies: Poems 2005-2008			03/12/2013 15:12	AutoSync	06/01/2014 16:40	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Adrian Mitchel>Cover image by Ralph Steadman					\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5779 K	JPEG	BXB821-ADRTEL-01.jpg				2750	300		%G																														481			Adrian Mitchel>Tell Me Lies>Tell Me Lies: Poems 2005-2008			03/12/2013 15:07																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ADRTEL-01.jpg			BXB821-ADRTEL-01				e:\assets\BloodAxe\BLOODA~2\BXB821~1.JPG	256	Front cover of Tell Me Lies: Poems 2005-2008	Image	300	assets$				1734		
JPEG				The Burning of the Books			03/12/2013 16:42	AutoSync	13/12/2013 12:19	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Clarissa Upchurch>George Szirtes	2009		Cover image depicts The Burning of the Books, by Clarissa Upchurch		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8295 K	JPEG	BXB821-SZIBUR-01.jpg				2745	300		%G																														535			George Szirtes>The Burning of Books			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SZIBUR-01.jpg			BXB821-SZIBUR-01				e:\assets\BloodAxe\BLOODA~2\BX2602~1.JPG	256	Front cover of The Burning of the Books	Image	300	assets$				1741		
JPEG				New and Collected Poems			03/12/2013 16:42	AutoSync	13/12/2013 12:18	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Clarissa Upchurch>George Szirtes	2008		Cover image depicts Orange, by Clarissa Upchurch		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8866 K	JPEG	BXB821-SZINEW-01.jpg				2716	300		%G																														536			George Szirtes>New and Collected Poems			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SZINEW-01.jpg			BXB821-SZINEW-01				e:\assets\BloodAxe\BLOODA~2\BX1C12~1.JPG	256	Front cover of New and Collected Poems	Image	300	assets$				1821		
JPEG				Tarkovsky's Horses and Other Poems			03/12/2013 16:42	AutoSync	13/12/2013 12:21	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover by Andrei Tarkovsky>Cover design by Neil Astley and Pamela Robertson-Pearce>Pia Tafdrup>Translated by David McDuff	2010		Cover image depicts stills from the film titled Andrei Rublev, by Andrei Tarkovsky		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6041 K	JPEG	BXB821-TAFTAR-01.jpg				2542	300		%G																														538			Tarkovsky's Horses and Other Poems>David McDuff			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-TAFTAR-01.jpg			BXB821-TAFTAR-01				e:\assets\BloodAxe\BLOODA~2\BX9B4B~1.JPG	256	Front cover of Tarkovsky's Horses and Other Poems	Image	300	assets$				1604		
JPEG				The Bloodaxe Book of Contemporary Indian Poets			03/12/2013 16:42	AutoSync	13/12/2013 12:22	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Edited by Jeet Thayil>Front cover image by Rabindra K D Kaur Singh	2008		Cover image depicts a painting titled All hands on Deck, by Rabindra K D Kaur Singh		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8390 K	JPEG	BXB821-THABLO-01.jpg				2745	300		%G																														539			Jeet Thayil>The Bloodaxe Book of Contemporary Indian Poets			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THABLO-01.jpg			BXB821-THABLO-01				e:\assets\BloodAxe\BLOODA~2\BX17B3~1.JPG	256	Front cover of The Bloodaxe Book of Contemporary Indian Poets	Image	300	assets$				1829		
JPEG				The Annotated Collected Poems			03/12/2013 16:42	AutoSync	13/12/2013 12:24	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover image by Paul Nash>Edited by Edna Longley>Edward Thomas>Cover desing by Neil Astley and Pamela Robertson-Pearce	2008		Cover depicts a painting titled Spring in the Trenches, Ridge Wood, by Paul Nash		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8778 K	JPEG	BXB821-THOANN-01.jpg				2736	300		%G																														540			Edna Longley>Edward Thomas>The Annotated Collected Poems			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THOANN-01.jpg			BXB821-THOANN-01				e:\assets\BloodAxe\BLOODA~2\BX24BE~1.JPG	256	Front cover of The Annotated Collected Poems	Image	300	assets$				1831		
JPEG				Successful Tragedies: Poems 1998-2010			03/12/2013 16:42	AutoSync	13/12/2013 12:24	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Robert Henry>Pricila Uppal	2010		Cover image depicts a painting titled Voyeurs, by Robert Henry		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6865 K	JPEG	BXB821-UPPSUC-01.jpg				2535	300		%G																														541			Pricila Uppal>Successful Tragedies>Successful Tragedies: Poems 1998-2010			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-UPPSUC-01.jpg			BXB821-UPPSUC-01				e:\assets\BloodAxe\BLOODA~2\BX24F5~1.JPG	256	Front cover of Successful Tragedies: Poems 1998-2010	Image	300	assets$				1611		
JPEG				Hammers and Hearts of the Gods			03/12/2013 16:42	AutoSync	13/12/2013 12:26	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover by Diego M Rivera>Cover design by Neil Astley and Pamela Robertson-Pearce>Fred Voss	2009		Cover depicts a detail from Detroit Industry, North Wall, Diego M Rivera		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7926 K	JPEG	BXB821-VOSHAM-01.jpg				2740	300		%G																														542			Fred Voss>Hammers and Hearts of the Gods			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-VOSHAM-01.jpg			BXB821-VOSHAM-01				e:\assets\BloodAxe\BLOODA~2\BX9C34~1.JPG	256	Front cover of Hammers and Hearts of the Gods	Image	300	assets$				1818		
JPEG				A Knowable World			03/12/2013 16:42	AutoSync	13/12/2013 12:27	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/12/2013 15:11	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-Pearce>Cover image by Rene Magritte>Sarah Wardle	2009		Cover image depicts The Future of Statues, by Rene Magritte		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6010 K	JPEG	BXB821-WARKNO-01.jpg				2528	300		%G																														543			A Knowable World>Sarah Wardle			03/12/2013 15:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WARKNO-01.jpg			BXB821-WARKNO-01				e:\assets\BloodAxe\BLOODA~2\BXAC77~1.JPG	256	Front cover of A Knowable World	Image	300	assets$				1595		
JPEG				Poems 1960-2000			10/12/2013 10:24	AutoSync	13/12/2013 12:28	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	10/12/2013 10:13	Adobe Photoshop CS6 (Windows)		Cover image by Hans Holbein the Younger>Fleur Adcock	2000		Cover image depicts a painting titled  A Lady with a Squirrel and a Starling, by Hans Holbein the Younger		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6921 K	JPEG	BXB821-ADCPOE-01.jpg				2805	300		%G																														547			Fleur Adcock>Poems 1960-2000			10/12/2013 10:13																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ADCPOE-01.jpg			BXB821-ADCPOE-01				e:\assets\BloodAxe\BLOODA~2\BX1F63~1.JPG	256	Front cover of Poems 1960-2000	Image	300	assets$				1881		
JPEG				Carrying My Wife			10/12/2013 10:24	AutoSync	13/12/2013 12:29	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	10/12/2013 10:13	Adobe Photoshop CS6 (Windows)		Cover image by Pablo Picasso>Moniza Alvi	2000		Cover depicts a painting titled Girl Before a Mirror, by Pablo Picasso		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6078 K	JPEG	BXB821-ALVCAR-01.jpg				2499	300		%G																														548			Moniza Alvi>Carrying My Wife			10/12/2013 10:13																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ALVCAR-01.jpg			BXB821-ALVCAR-01				e:\assets\BloodAxe\BLOODA~2\BX1008~1.JPG	256	Front cover of Carrying My Wife	Image	300	assets$				1588		
JPEG				Weblings			10/12/2013 10:24	AutoSync	13/12/2013 12:28	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	10/12/2013 10:13	Adobe Photoshop CS6 (Windows)		Cover image by Satoshi Kitamura>John Agard	2000		Cover image depicts a drawing of an abstract eight legged creature, by Satoshi Kitamura		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5543 K	JPEG	BXB821-AGAWEB-01.jpg				2499	300		%G																														550			John Agard>Weblings			10/12/2013 10:13																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-AGAWEB-01.jpg			BXB821-AGAWEB-01				e:\assets\BloodAxe\BLOODA~2\BX917A~1.JPG	256	Front cover of Weblings	Image	300	assets$				1599		
